Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
DEBFAR01,1,4-Benzoyl-3-methyl-1-phenylpyrazol-5-one,DEBFAR01.mol,"[1, 0]",1,0.7803306231091133
JAKRUI,1,(2-Pyridylcarboxy)methanolsilatrane,JAKRUI.mol,"[7, 5]",1,0.7803717738642565
RAPPUW,1,"2-((benzyloxy)methyl)-6-methoxyoxane-3,4,5-triol",RAPPUW.mol,"[3, 5]",1,0.780421234701796
FOXGEE,1,"Diethyl thiazolo(5,4-d)thiazole-2,5-dicarboxylate",FOXGEE.mol,"[3, 18]",1,0.7804463402667069
CACKAS,1,"1,9-Dihydroxycrenulide",CACKAS.mol,"[20, 21]",1,0.7804519538662498
LIKYOV,1,"5-(3-Nitro-1H-1,2,4-triazol-5-yl)-1H-tetrazol-1-ol dihydrate",LIKYOV.mol,"[10, 3]",1,0.7804538999617213
CUFRAZ,1,"N-[4-(5-amino-1,2,4-oxadiazol-3-yl)-1,2,5-oxadiazol-3-yl]nitramide",CUFRAZ.mol,"[9, 4]",1,0.7804571628460468
XAZSUO,1,"1-Benzyl-3-((4-methylphenyl)imino)-1,3-dihydro-2H-indol-2-one",XAZSUO.mol,"[0, 2]",1,0.7804676170426067
NEQPEG,1,3-Hydroxy-1-(4-methoxybenzyl)piperidin-2-one,NEQPEG.mol,"[30, 31]",1,0.7804709341680428
VIRHEJ,1,1-Methyl-3-(2-nitrovinyl)-2-phenylindole,VIRHEJ.mol,"[19, 20]",1,0.7804970673088637
NATPUT,1,Austinolide,NATPUT.mol,"[6, 5]",1,0.7804982579666014
MIDKUG,1,2-pyridyl(pyridinium-2-yl)methanone 4-ethyl-3-thiosemicarbazone perchlorate,MIDKUG.mol,"[9, 28]",1,0.7805521542185377
HUKKED,1,4-Ethoxycarbonyl-5-((methoxy-L-phenylalanyl)carbonyl)-1H-imidazole,HUKKED.mol,"[18, 14]",1,0.7805909218855142
OCEBEE,1,"hexyl 3,4,5-trihydroxybenzoate",OCEBEE.mol,"[11, 13]",1,0.7806031674887012
KUJKIM,1,"ammonium 1-(dihydrazinylmethylidene)hydrazinium 4,4',5,5'-tetranitro-2,2'-biimidazol-1-ide",KUJKIM.mol,"[9, 11]",1,0.7806184199423548
SENPAD,1,"Ethyl 6-hydroxy-3-phenyl-4,5-dioxabicyclo(4.4.0)decan-1-carboxylate",SENPAD.mol,"[4, 6]",1,0.7806235948528051
COYREO,1,gem-5a-Difluoro-5a-carba-α-D-galactopyranose,COYREO.mol,"[2, 4]",1,0.780624765161502
JOGFUJ,1,"(3,7-dihydroxy-6a-methyl-4-oxo-5,6,6a,7,8,9,9a,9b,10,11-decahydro-4H-cyclopenta[7,8]cycloocta[1,2,3-cd]inden-7-yl)acetonitrile",JOGFUJ.mol,"[18, 5]",1,0.7806280796733863
KCNCRN,1,"Dipotassium 1,3-bis(dicyanomethylene)-croconate dihydrate",KCNCRN.mol,"[16, 17]",1,0.780676080123917
UYUYUJ,1,"3,3'-Dihydroxy-3H-spiro[2-benzofuran-1,2'-inden]-1'(3'H)-one",UYUYUJ.mol,"[1, 4]",1,0.7807018310821947
RARXUD,1,DL-Histidine bis(oxalate),RARXUD.mol,"[7, 1]",1,0.7807026951672803
PEDZEG,1,"1-(2,6-dihydroxy-4-methoxyphenyl)-3-methylbutan-1-one",PEDZEG.mol,"[3, 1]",1,0.7807116654048667
PEBBOP,1,"3,4-Dihydroxy-7-methyl-17-oxa-14-azapentacyclo[12.2.1.02,10.02,13.05,10]heptadecan-9-one",PEBBOP.mol,"[1, 3]",1,0.7807143723784303
OJUTOF,1,"1-(7-oxocyclohepta-1,3,5-trien-1-yl)pyrazolidin-3-one",OJUTOF.mol,"[1, 3]",1,0.7807200120950745
WEKKON,1,8-(2-Hydroxyethylamino)adenosine,WEKKON.mol,"[11, 17]",1,0.7807215803486893
JOCMOD,1,2-Carboxyphenoxyacetic acid 4-aminobenzoic acid,JOCMOD.mol,"[12, 7]",1,0.7807295686490344
SAXITB,1,Saxitoxin p-bromobenzenesulfonate,SAXITB.mol,"[13, 14]",1,0.7807514699966386
TUQCEN,1,1H-4-Hydroxymethylimidazole hydrochloride,TUQCEN.mol,"[0, 1]",1,0.7807587865960682
GIKHOX,1,"8-Benzyl-1-hydroxy-13-thia-6,9,16-triazatetracyclo(7.7.0.02,6.011,16)hexadeca-7,10,15-trione hemihydrate",GIKHOX.mol,"[0, 18]",1,0.7807651700993576
RISFOP,1,"exo-8,exo-11-Diallylpentacyclo(5.4.0.02,6.03,10.05,9)undecane-endo-8,endo-11-diol",RISFOP.mol,"[39, 37]",1,0.7807683906722889
MOHDET,1,(3-(Carboxymethoxy)naphthalen-2-yloxy)acetic acid,MOHDET.mol,"[29, 26]",1,0.7807782120705035
EQUTAL,1,"cis-2-Acetyl-4-nitro-1-methyl-3,5-triphenylcyclohexan-1-ol",EQUTAL.mol,"[2, 3]",1,0.7807848607502877
JITPEH,1,"Phenanthro(3,4-c)phenanthrene-5,6-dione",JITPEH.mol,"[0, 1]",1,0.7807890760840518
WEWTUP,1,"(R,R,R,S)-Methyl hydroxy(phenyl)acetate",WEWTUP.mol,"[0, 1]",1,0.7807931079847131
TUQWIM,1,"2-(9-Anthryl)-5,6,7,8-tetrahydroquinolin-8-ol",TUQWIM.mol,"[1, 0]",1,0.7808090903334404
DOZFAB,1,"4-(2-hydroxyphenyl)-1',3'-diisopropyl-1,3-dihydro-2'H,5'H-spiro[1,5-benzodiazepine-2,4'-imidazolidine]-2',5'-dione dichloromethane solvate",DOZFAB.mol,"[0, 7]",1,0.7808195834091932
ALEJOS,1,"methyl (1-(phenylimino)-3H-[1,3]thiazolo[3,4-a]benzimidazol-3a(4H)-yl)acetate",ALEJOS.mol,"[4, 15]",1,0.7808250771657212
NERROU,1,2-(acridin-4-yl)phenol,NERROU.mol,"[0, 3]",1,0.7808320212349483
NUBDET,1,3-t-Butyl-2-hydroxy-5-methoxyazobenzene,NUBDET.mol,"[3, 0]",1,0.78085372483451
FUGSOQ,1,"4-(8-Hydroxy-3-methyl-1,4-dioxo-1,4-dihydronaphthalen-2-yl)butanoic acid",FUGSOQ.mol,"[3, 0]",1,0.7808590841056818
CELRAP,1,9-hydroxy-5-(4-methoxyphenyl)-1H-phenalen-1-one,CELRAP.mol,"[1, 0]",1,0.7808933685030417
XUVGUS,1,4-(4-(hydrazinocarbonyl)-5-phenyl-1H-pyrazol-1-yl)benzenesulfonamide,XUVGUS.mol,"[1, 7]",1,0.7809062312278571
EXOPIR,1,"N'-[(E)-(2,5-dimethoxyphenyl)methylidene]biphenyl-4-carbohydrazide",EXOPIR.mol,"[21, 25]",1,0.7809224911499674
EJEHOS,1,"4-(2-hydroxypropan-2-yl)-1-methylcyclohexane-1,3-diol",EJEHOS.mol,"[0, 2]",1,0.7809374567660518
KITSIR,1,"4-(5-amino-1,3,4-oxadiazol-2-yl)-1,2,5-oxadiazol-3-amine 5-oxide N,N-dimethylformamide solvate",KITSIR.mol,"[9, 4]",1,0.7809811493898214
ESOZER,1,"4-(N,N-Di-p-tolylamino)benzaldehyde-N-((2-ethoxyphenyl)formyl) hydrazone",ESOZER.mol,"[4, 1]",1,0.781011351175381
JINQEF,1,"3-azido-1-(2,3-dihydroxy-1,2,3,4-tetrahydro-1,4-epiminonaphthalen-9-yl)propan-1-one",JINQEF.mol,"[29, 31]",1,0.7810146880042451
CANLUZ,1,"15-Fluoro-15-methyl-1,7,13-triaza-4,10-diazoniacyclohexadecane-14,16-dione dichloride",CANLUZ.mol,"[22, 42]",1,0.7810405405580557
UNALEB,1,4-(6-Amino-9H-purin-9-yl)bicyclo[3.1.0]hexan-2-ol,UNALEB.mol,"[7, 11]",1,0.7810437006725712
WUSVIR,1,"1-benzyl-4,5,6-trimethoxy-1H-indole-2,3-dione",WUSVIR.mol,"[2, 1]",1,0.7810457182980467
KUHMOR,1,"6-((2,6-Dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)carbonyl)-1,4,10,13-tetrahydroxy-8-oxa-4-azatricyclo[7.3.1.02,7]trideca-2,6-dien-5-one",KUHMOR.mol,"[6, 8]",1,0.781074105888056
TIXNAS,1,"bis(9-amino-6,7-dihydro-5H-bis[1,2,4]triazolo[4,3-e:3',4'-g][1,2,4,5]tetrazepin-3(2H)-iminium) chloride pentazolide hydrate",TIXNAS.mol,"[3, 5]",1,0.7810834968824424
RIMRAI,1,"4-(3-Hydroxybut-1-en-1-yl)-3,5,5-trimethylcyclohexane-1,2,4-triol hemihydrate",RIMRAI.mol,"[35, 37]",1,0.7810860858800207
WIQBUT,1,"3,7-Anhydro-1,2-dideoxy-1-C-(trimethylsilyl)-D-glycero-D-gulo-oct-1-ynitol",WIQBUT.mol,"[15, 14]",1,0.7810947947146688
SIWFAF,1,"5,6:13,14:,15,16-Tribenzopentacyclo(10.2.2.24,11.01,18.08,17)octadeca-4,6,8(17),9,13,15-hexaene-2,3-dione",SIWFAF.mol,"[29, 31]",1,0.78113740558756
TUCGED,1,5-Ethyl-6-amino-4-hydroxy-7-carbamoyl-2-oxo-1-cyano-3-azabicyclo(3.2.1)oct-6-ene dihydrate,TUCGED.mol,"[0, 6]",1,0.7811415707156336
YUDCUW,1,"L-Galactono-1,4-lactone",YUDCUW.mol,"[15, 20]",1,0.7811450450732405
ADRENL,1,(-)-Adrenaline,ADRENL.mol,"[23, 24]",1,0.781154560669635
YIBZEO,1,5-Benzoylmino-3-methyl-4-isoxazolocarboxylic acid azide,YIBZEO.mol,"[2, 6]",1,0.781155557069913
CAFMIF,1,Dihydroxyacetic acid,CAFMIF.mol,"[2, 1]",1,0.7811620737852654
RUBWAO,1,"(S)-1-((4S,5R)-2,2,5-trimethyl-3-((4-methylphenyl)sulfonyl)-1,3-oxazolidin-4-yl)ethane-1,2-diol",RUBWAO.mol,"[40, 42]",1,0.7811695397528046
VOLTUN,1,"9H-Purine-2,6-diamine N,N-dimethylformamide solvate",VOLTUN.mol,"[1, 6]",1,0.7811885212543013
YETXIH,1,"6-hydroxy-8-methoxy-3a-methyl-5-(2-methylbutanoyl)-2-(propan-2-yl)-2,3,3a,8b-tetrahydro-1H-benzo[b]cyclopenta[d]furan-3-carbaldehyde",YETXIH.mol,"[3, 1]",1,0.781195075181829
BEPCAB,1,"gem-1,1-bis(acetamido)cyclohexane",BEPCAB.mol,"[28, 27]",1,0.7812354779671244
REGBIP,1,"(6aS,7aR,9S,10S,11aR)-6a,7,7a,9,10,11a-Hexahydro-4-hydroxy-2,9,10-trimethoxy-6a,9,10-trimethyl-5H-benzo(c)(1,4)dioxino(2,3-g)chromen-5-one",REGBIP.mol,"[4, 3]",1,0.7812468223737199
JANGAG,1,3-Deazaneplanocin A monohydrate,JANGAG.mol,"[16, 17]",1,0.7812662657709973
EYOGAC,1,(E)-2-((2-morpholinoethyliminio)methyl)-4-nitrophenolate,EYOGAC.mol,"[32, 30]",1,0.7812722000140999
RECNOF,1,"5-(1,2,4-oxadiazol-3-yl)-1H-tetrazol-1-ol",RECNOF.mol,"[3, 4]",1,0.7812908065551727
YUKXEI,1,"Methyl 4,5,7-trihydroxy-3-methyl-6-oxo-4,5-dihydro-6H-oxepino[2,3-b]chromene-5-carboxylate",YUKXEI.mol,"[8, 9]",1,0.7813178798019019
OPATUV,1,1-(2-Oxo-2-(10H-phenothiazin-10-yl)ethyl)aziridine-2-carbonitrile,OPATUV.mol,"[0, 1]",1,0.781325316855638
ZEYBEN,1,"5-phenyl-2,3-dihydropyrazolo[1,5-a]pyrimidin-7(1H)-one",ZEYBEN.mol,"[0, 3]",1,0.7813314813174039
IKADUU,1,"5-Hydroxy-8,8-dimethyl-10-(2-methylbut-3-en-2-yl)-7,8-dihydro-2H,6H-pyrano[3,2-g]chromene-2,6-dione",IKADUU.mol,"[3, 4]",1,0.7813457418844554
BICMOS,1,"2-hydroxy-4,6-dimethoxy-3-methylbenzoic acid",BICMOS.mol,"[2, 4]",1,0.7813740110451936
AREBAC,1,"methyl 2,6'-dihydroxy-1,1':3',1''-terphenyl-5'-carboxylate methanol solvate",AREBAC.mol,"[2, 3]",1,0.7813828367141326
MIXNIS,1,"1-(2-(3,4-Dihydroxyphenyl)ethyl)-3,4-dihydroxy-2-methylpyridinium chloride methanol solvate",MIXNIS.mol,"[16, 15]",1,0.7813976556937051
RIGNAW,1,"(1R,5S,1'S)-3-Aza-1-azidocarbonylamino-2-oxo-3-(1'-phenylethyl)bicyclo(3.1.0)hexane",RIGNAW.mol,"[1, 5]",1,0.7814023385671426
SAFBAG,1,(8-hydroxy-6-methoxy-1-oxo-1H-2-benzopyran-3-yl)methyl formate,SAFBAG.mol,"[3, 0]",1,0.7814076287039513
OJIBEO,1,"(1R*,5S*,6S*,7R*)-6,7-Dihydroxy-6-(hydroxymethyl)-2-oxabicyclo(3.2.0)heptan-3-one",OJIBEO.mol,"[0, 1]",1,0.7814203556252503
UGUJUB,1,3-Oxo-2-(phenylhydrazono)butanoic acid,UGUJUB.mol,"[3, 0]",1,0.7814248494828088
TASQEK,1,"N-(3-Pyridiniumylmethyl)-N'-(3-pyridylmethyl)imidazolidine-4,5-dione-2-thione tri-iodide",TASQEK.mol,"[22, 23]",1,0.7814289286086876
LIGMOG,1,"8a,9-dihydroxy-3b-(hydroxymethyl)-5b,9a-dimethyl-2,3,3b,4,5,5a,5b,6,8a,9,9a,9b,10,11-tetradecahydrofuro[3',4':1,2]indeno[5,4-e]isoindole-1,8-dione",LIGMOG.mol,"[3, 6]",1,0.7814342095463345
XAFMIB,1,"(3S)-3-C-Azido-3-C-carboxy-1,2:5,6-di-O-isopropylidene-α-D-ribohexafuranose",XAFMIB.mol,"[12, 9]",1,0.7814371764402047
JEDTOE,1,"6,8-dihydroxy-2,2-dimethyl-9-(2-methylbut-3-en-2-yl)-11a-(3-methylbut-2-en-1-yl)-2,3,3a,11a-tetrahydro-3,10a-methanofuro[3,2-b]xanthene-5,11-dione",JEDTOE.mol,"[5, 0]",1,0.7814399387354105
XENLAF,1,"3-(5-((Diethylcarbamoyl)oxy)-1,3-benzodioxol-4-yl)oct-2-enoic acid",XENLAF.mol,"[47, 0]",1,0.7814463384843242
OWOSOK,1,"2-((3,4-Dihydroxy-6,8-dioxabicyclo[3.2.1]oct-2-yl)oxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol hemihydrate",OWOSOK.mol,"[5, 6]",1,0.7814503280375695
PEVFUR01,1,bis(hydroxymethyl)(diphenyl)phosphonium chloride,PEVFUR01.mol,"[0, 16]",1,0.7814577055586182
PEWQEO,1,"1,1'-((1,4-butylene)dioxybis(nitrilomethylidyne))-2,2'-dinaphthol",PEWQEO.mol,"[0, 1]",1,0.7814865575541254
FEDXAO,1,"2-(1-Mesityl-4,5-dioxo-2-phenyl-4,5-dihydropyrrol-3-yl)-3-phenylquinoxaline",FEDXAO.mol,"[1, 0]",1,0.7814866631532729
GUQKAG,1,"bis(threoninium) naphthalene-1,5-disulfonate",GUQKAG.mol,"[7, 4]",1,0.7814920706929234
SITMIR,1,3'-O-Anthraniloyladenosine dihydrate,SITMIR.mol,"[12, 9]",1,0.7814975940527252
SOLTAP,1,(E)-2-(((2-Hydroxy-5-nitrophenyl)iminio)methyl)phenolate,SOLTAP.mol,"[0, 4]",1,0.7815024518152174
HARZUY,1,"3a,6-dimethyl-3a,4,6a,7a-tetrahydropentaleno[1,2-c]furan-1,7(3H,3bH)-dione",HARZUY.mol,"[0, 1]",1,0.781531093820263
ISIHIC,1,"(5R)-N-[1-Ethyl-1-(4-methylphenyl)propyl]-2,7,7-trimethyl-5-phenyl-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-3-carboxamide hydrochloride",ISIHIC.mol,"[19, 7]",1,0.7815333854648648
NUFJOO,1,"Methyl 3-(N-((benzyloxy)carbonyl)valyl)-2,2,5-trimethyl-1,3-oxazolidine-4-carboxylate",NUFJOO.mol,"[3, 7]",1,0.7815403059772602
KIKPUP,1,Sodium inosine 5'-monophosphate decahydrate,KIKPUP.mol,"[19, 20]",1,0.78154571529183
GAWNEX,1,"6,7-Dioxo-8-ethoxy-5a-methyl-8-cyclopenteno(b)(1,4)dithiepane",GAWNEX.mol,"[11, 5]",1,0.7815476970059654
WEWPIA,1,4-[(3-carboxypropyl)amino]-4-oxobut-2-enoic acid,WEWPIA.mol,"[21, 22]",1,0.7815555933730438
JENFIR,1,9-Benzyl-N-methoxyadenine,JENFIR.mol,"[4, 9]",1,0.7815923760927016
KEZKAC,1,"Ethyl 2-(2,3-dioxoindolin-1-yl)acetate",KEZKAC.mol,"[3, 1]",1,0.7816034248199963
KUPNAK,1,"1,2-O-Isopropylidene-3-O-methyl-α-D-allofuranose monohydrate",KUPNAK.mol,"[4, 5]",1,0.7816040624107412
SECDEM,1,"3,7-diazaspiro[bicyclo[3.3.1]nonane-9,1'-cyclopentane]-2,4,6,8-tetrone",SECDEM.mol,"[1, 18]",1,0.781604823670202
EZISIQ,1,"(6aR*,8aS*,9aR*,9bS*)-9b-Hydroxy-4,6,6,8a-tetramethyl-6a,7,8,8a,9a,9b-hexahydro-6H,10H-oxireno[5,6]isochromeno[4,3-c]chromen-10-one",EZISIQ.mol,"[0, 11]",1,0.7816248650506427
JEDLEK,1,"1,3-bis(1-Methyl-3-pyridinio)urea bis(iodide)",JEDLEK.mol,"[3, 2]",1,0.7816382615067139
NIBYEC,1,"5-(Ethoxycarbonylmethyl)-4-formyl-1,2-dihydroxy-6-methyl-5,8-dihydronaphthalene",NIBYEC.mol,"[11, 10]",1,0.7817014255657057
AXADUA,1,carbonyl diisocyanate,AXADUA.mol,"[3, 4]",1,0.7817041241738905
GEQNUO,1,3-[(2-hydroxyphenyl)methyl]-2-phenyl-4H-1-benzopyran-4-one,GEQNUO.mol,"[3, 1]",1,0.7817106355819696
BUSJAD,1,"8,9-dihydroxy-2,2,6-trimethyl-7-oxatricyclo[6.2.2.01,6]dodecan-5-one",BUSJAD.mol,"[36, 38]",1,0.7817116342895266
WOCJAB,1,"Dimethyl 3-benzoyl-5-hydroxy-2-phenyltetrahydro-4H-thiopyran-4,4-dicarboxylate",WOCJAB.mol,"[4, 5]",1,0.7817307573076965
OVAWOY,1,"2,2,6,6-Tetramethylheptane-3,5-diol",OVAWOY.mol,"[2, 0]",1,0.7817470732850795
WATFAZ,1,"6-Azido-8-methyl-1,2,4-triazolo(4,3-b)pyridazine",WATFAZ.mol,"[5, 8]",1,0.7817578619056516
IWUVIH,1,"7-methyl-9-phenylfuro[3,4-b]quinolin-3(1H)-one methanol solvate",IWUVIH.mol,"[31, 33]",1,0.7818075349071691
AJOHEO,1,"N,N'-(4-(methylsulfanyl)pyridine-2,6-diyl)bis(2-methylpropanamide)",AJOHEO.mol,"[13, 3]",1,0.7818266695832666
QIXYOL,1,1-(β-D-Erythrofuranosyl)uracil,QIXYOL.mol,"[8, 19]",1,0.7818566291029331
QATCIY,1,Gephromycin methanol solvate,QATCIY.mol,"[1, 39]",1,0.7818683847823212
ISAJAN,1,2-Nitrobenzoyl azide,ISAJAN.mol,"[0, 4]",1,0.7819036535088031
TUBREN,1,4-(4-Methylphenoxy)benzoyl semicarbazone,TUBREN.mol,"[2, 4]",1,0.7819047032645049
ADENIC,1,N-(3-(Aden-9-yl)propyl)-3-carbamoylpyridinium bromide hydrobromide dihydrate,ADENIC.mol,"[36, 35]",1,0.7819169648773389
BICMUY,1,"6-hydroxy-2,4-dimethoxy-3-methylbenzoic acid",BICMUY.mol,"[0, 4]",1,0.7819265153660133
CECFEX,1,"7,7-Dimethyl-4-(3-nitrophenyl)-2,5-dioxo-1,2,3,4,5,6,7,8-octahydroquinoline-3-carbonitrile ethanol solvate",CECFEX.mol,"[7, 1]",1,0.7819368882286736
VEXJEO,1,2-[1-(5-Methylthiazol-2-yl)-1H-pyrazol-3-yl]pyridine,VEXJEO.mol,"[2, 18]",1,0.781937011027009
YAKREK,1,"5-hydroxy-6-methoxy-1H-indole-2,3-dione dimethyl sulfoxide solvate",YAKREK.mol,"[1, 0]",1,0.7819381623494479
MIKMUR,1,(2E)-3-(4-fluorophenyl)-1-(2-hydroxyphenyl)prop-2-en-1-one,MIKMUR.mol,"[1, 2]",1,0.7819568346132568
AIPTHL10,1,"2-Acetamido-2,3-dideoxy-5,6-O-isopropylidene-D-threo-hex-2-enono-1,4-lactone",AIPTHL10.mol,"[16, 11]",1,0.7819590514463629
YIVSUU,1,"dimethyl 3-aminobenzene-1,2-dicarboxylate",YIVSUU.mol,"[3, 6]",1,0.7819672023989905
XEWXOO,1,"2-((4,5-Dihydro-1H-imidazol-3-ium-2-yl(imidazolidin-2-ylidene)methyl)diazenyl)benzenesulfonate monohydrate",XEWXOO.mol,"[26, 31]",1,0.7819683292168793
BANNEL,1,1-benzyl-5-methyl-3-oxido-1H-imidazole-4-carboxyhydrazide,BANNEL.mol,"[1, 6]",1,0.7820065402492212
GUMMUW06,1,"4,5-Dihydroxycyclopent-4-ene-1,2,3-trione",GUMMUW06.mol,"[0, 6]",1,0.7820368043669184
EVAWEE,1,"Imidazo[1,2-b]isoquinoline-5,10-dione",EVAWEE.mol,"[0, 2]",1,0.7820750773026972
YURMUV,1,"2-azido-4-(dibenzylamino)cyclohexane-1,3-diol",YURMUV.mol,"[22, 0]",1,0.7820809086480008
HERLOG,1,"(6R,1'R)-6-Ethoxycarbonyl-4-(1'-phenylethyl)morpholine-2,3-dione",HERLOG.mol,"[15, 17]",1,0.7820884623488095
BAPHUV,1,Sodium 3-hydroxy-7-sulfonato-2-naphthoic acid trihydrate,BAPHUV.mol,"[17, 16]",1,0.7820967671000886
DEWBOW,1,"8-Hydroxy-13-nitro-3,9-diazatricyclo(8.4.0.03,7)tetradeca-1(10),11,13-trien-2-one",DEWBOW.mol,"[30, 8]",1,0.7821226262625676
HIPFUH01,1,"bis(3α,12α-Dihydroxy-23-nor-5β-cholan-23-oic acid) acetone clathrate",HIPFUH01.mol,"[3, 2]",1,0.782133090325416
DOFLIN,1,2'-Deoxy-2'-fluoroinosine monohydrate,DOFLIN.mol,"[7, 6]",1,0.7821348691212764
WEHTEI,1,β-Cellobiosylnitromethane,WEHTEI.mol,"[5, 4]",1,0.7821387826890434
KASSEE,1,1-Hydroxyacetone,KASSEE.mol,"[0, 1]",1,0.7822170263224568
MEQSAD,1,"(2'S,2S)-1-(2'-Acetylamino-3'-methylbutyryl)-2-methyl-4-methylenepyrrolidine-2-carboxylic acid benzylamide",MEQSAD.mol,"[1, 4]",1,0.7822282372936099
DHPRTO03,1,Cortisone,DHPRTO03.mol,"[47, 49]",1,0.7822411546116546
VIMMEL,1,"2,3,4,7,8,9-Hexahydro-1,10-phenanthroline-1,10-diylbis(phenylmethanethione) bis((2,2-dimethyl-1,3-dioxolane-4,5-diyl)bis(diphenylmethanol))",VIMMEL.mol,"[8, 6]",1,0.7822451168407338
OYOHAN,1,"1,8-dihydroxy-8-methyl-8,9-dihydrodibenzo[b,d]oxonin-6(7H)-one",OYOHAN.mol,"[35, 31]",1,0.7822556323307308
KUMZOH,1,"1-(7-Hydroxy-2,2-dimethylchroman-6-yl)-3-phenyl-2-propen-1-one",KUMZOH.mol,"[2, 1]",1,0.7822731076468297
KUXFIT,1,"3-(2-Hydroxyethyl)-2-(hydroxymethyl)-3,4-dimethylcyclohexanol",KUXFIT.mol,"[32, 34]",1,0.7822915971967895
POBDAL,1,"4-Hydroxy-4(3-methyl-5-oxo-4,5-dihydro-1H-pyrazo-4-yl)-3-methyl-5-oxo-4,5-dihydro-1H-pyrazole",POBDAL.mol,"[1, 2]",1,0.782321828734855
TEPQOX,1,"(3S,3aR,5aS,6S,7R,8aR)-3,5a-dihydroxy-6-methyl-7-(methyldisulfanyl)tetrahydro-2H-difuro[3,2-b:2',3'-c]furan-5(5aH)-one monohydrate",TEPQOX.mol,"[7, 6]",1,0.7823219794240617
CUBJOZ,1,"2,3-Dihydro-1',1''-dimethyl-4'-(2-furanyl)dispiro(1H-indene-2,3'-pyrrolidine-2',3''-(3H)indole)-1,2''(1''H)-dione",CUBJOZ.mol,"[0, 2]",1,0.7823262569793321
YAWZOL,1,"9-Oxa-2,3-(4'-methoxy)-benzobicyclo(4.3.0)non-1(6)-ene-7,8-dione",YAWZOL.mol,"[16, 15]",1,0.7823375651170011
ABEMEA,1,"3-(2-Hydroxyphenyl)-4-phenyl-1H-1,2,4-triazole-5(4H)-thione",ABEMEA.mol,"[6, 1]",1,0.7823533915566586
IFUFOF,1,"6-n-Butyl-7-methylene-8-phenyl-5H-pyrrolo(3,4-d)tetrazolo(1,5-a)pyrimidin-5-one",IFUFOF.mol,"[0, 5]",1,0.7823534161269846
HAFKUU,1,N'-Formyl-L-methionyl-L-leucyl-D-(α-methyl)phenylalanine methyl ester,HAFKUU.mol,"[2, 6]",1,0.782388371922232
CUJREG,1,"1H-Imidazol-3-ium 3-oxo-3,4-dihydroquinoxaline-2-carboxylate monohydrate",CUJREG.mol,"[2, 1]",1,0.7824566171917361
TEYSAU,1,"bis{[4-(trifluoromethyl)phenyl]methyl} pyridine-2,6-dicarboxylate",TEYSAU.mol,"[5, 4]",1,0.7824660502191182
ELOCUF,1,"4-(1,10-phenanthrolin-3-yl)-N,N-diphenylaniline chloroform solvate",ELOCUF.mol,"[51, 52]",1,0.7824824033673404
PROSTA,1,Prostaglandin A1,PROSTA.mol,"[20, 21]",1,0.7824996626403131
TANVAF,1,Hymenoratin,TANVAF.mol,"[0, 1]",1,0.7825331469708394
DAPTIY,1,"(1S*,3S*,4S*,4aR*,8aR*)-1-Hydroxymethyl-3-methoxyperhydro-4,4a,8a-isochromenetriol",DAPTIY.mol,"[4, 3]",1,0.7825400555585668
ZZZBPY01,1,(Z)-β-D-Glucopyranosyloxy-NNO-azoxymethane,ZZZBPY01.mol,"[7, 1]",1,0.7825472593331201
DOWZIB,1,"3,4-bis(1-fluoronaphthalen-2-yl)cyclobutane-1,2-dicarboxylic acid acetone solvate",DOWZIB.mol,"[5, 2]",1,0.7825632343961572
XEXVEC,1,2-(Diphenylphosphinoyl)-6-(diphenylphosphino)-4-methylphenol,XEXVEC.mol,"[1, 2]",1,0.7825908562163642
FIVHUN,1,6-(2-Cyclohexylethyl)salicylic acid,FIVHUN.mol,"[3, 0]",1,0.7826052979160762
VELTIS,1,5-benzylidene-8-hydroxy-8-phenyloctahydronaphthalen-1(2H)-one,VELTIS.mol,"[2, 0]",1,0.7826120165658873
EKUNAZ,1,t-butoxycarbonyl-alanyl-glycyl-β-alanine methyl ester,EKUNAZ.mol,"[23, 30]",1,0.7826124234730775
FIMZOR,1,"(2S,3S)-N-[(S)-2-(6-methoxy-2-naphthyl)propionyl]-2-methyl-3-phenyl-2-aziridinemethanol",FIMZOR.mol,"[0, 1]",1,0.7826499641442067
RUVPAA,1,6-Amino-9-(2-carboxyethyl)-9H-purin-1-ium perchlorate dihydrate,RUVPAA.mol,"[4, 11]",1,0.7826532358492778
VEXJAL,1,"1-Hydroxy-8-(2-(phenylselanyl)ethoxy)-9,10-anthraquinone",VEXJAL.mol,"[4, 2]",1,0.7826573178414218
XIYPIH,1,"ethyl 2-amino-5-phenyl-1,3-oxazole-4-carboxylate",XIYPIH.mol,"[3, 1]",1,0.7826577906177669
ZITMAS,1,"3a-(2-Methyl-3-oxobutan-2-yl)dihydropyrrolo[3,4-c]pyrrole-1,3,4,6(2H,5H)-tetrone",ZITMAS.mol,"[0, 2]",1,0.7826795850397286
FUFDEP,1,o-Acetylisomoschatoline,FUFDEP.mol,"[12, 9]",1,0.7827118251377094
