Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
VUXQEL,1,"N-phenyl-N,N-bis(2-(2-hydroxybenzoyloxy)ethyl)amine",VUXQEL.mol,"[30, 19]",1,0.7493285287309145
SOBQEG,1,"2-Hydroxy-4-phenyl-3-(thien-2-oyl)-2-(trifluoromethyl)-1,2,3,4,7,8-hexahydroquinol-5(6H)-one",SOBQEG.mol,"[46, 44]",1,0.7493632488773573
WUSJIE,1,"1-(2-Hydroxyphenyl)-1,3-diphenyl-4,5-dihydropentalen-2(1H)-one",WUSJIE.mol,"[0, 1]",1,0.7493750410176897
HAHPAK,1,"5-amino-1,1-dimethylfuro[3,4-c]pyridine-3,4(1H,5H)-dione",HAHPAK.mol,"[0, 4]",1,0.7493948062654833
YUPTUZ,1,"3-(7,8,13,14-Tetrahydrodibenzo[a,i]phenanthridin-5-yl)benzene-1,2-diol",YUPTUZ.mol,"[46, 47]",1,0.7493996100507403
TIRFEH,1,"(4R,5R)-5-(1,1,1,3,3,3-Hexafluoro-2-hydroxypropan-2-yl)-2,2-dimethyl-1,3-dioxolane-4-carboxylic acid",TIRFEH.mol,"[6, 10]",1,0.7494190793110087
TUHZIG,1,"2-(Hydroxymethyl)-6-(octyloxy)tetrahydro-2H-pyran-3,4-diol",TUHZIG.mol,"[3, 1]",1,0.7494262999544169
GUGLIE,1,(β-D-Glucopyranosyl)-trimethylammonium iodide,GUGLIE.mol,"[1, 2]",1,0.749426451228436
SUDFOO02,1,bis(N-methylurea) trans-butenedioic acid,SUDFOO02.mol,"[3, 2]",1,0.7494285518167849
TOMCIK,1,"5-amino-1-(butylcarbamoyl)-1H-1,2,4-triazol-4-ium chloride",TOMCIK.mol,"[3, 12]",1,0.7494319020065933
HUBZOV,1,5-amino-1-isopropyl-1H-imidazole-4-carboxamide,HUBZOV.mol,"[5, 2]",1,0.7494429780656883
BADJAT,1,"rel-(4aR,10bR)-10b-Hydroxy-4a-(hydroxymethyl)-3-(trifluoroacetyl)-2,3,4,4a,6,10b-hexahydrobenzo[c][2,7]naphthyridin-5(1H)-one",BADJAT.mol,"[37, 32]",1,0.7494538812842323
ZEZLEV,1,"Tetrahydrofuran-2,3,4,5-tetracarboxylic acid monohydrate",ZEZLEV.mol,"[5, 7]",1,0.7494824029307603
CIMCAC,1,3-Oxo-5-phenylamino-hex-4-ene-anilide,CIMCAC.mol,"[8, 6]",1,0.7495001864966421
YIHQOV,1,N-(o-Tolyl)-β-D-mannopyranosylamine,YIHQOV.mol,"[0, 1]",1,0.7495104134068162
EBEJIF,1,"(2S,3S)-3-exo-((S)-S-Methyl-S-phenylsulfoximidoyl)bicyclo[2.2.1]hept-5-ene-2-endo-carboxylic acid",EBEJIF.mol,"[19, 21]",1,0.7495216407887241
NEZZAT,1,"N'-((2'R,5'S)-2'-Isopropyl-5'-methylcyclohexylidene)acetohydrazide",NEZZAT.mol,"[32, 29]",1,0.7495243662267317
TAVJOR,1,"Dimethyl 4'-methyl-1,3-dioxo-1,3-dihydrospiro[indene-2,3'-[10]oxa[4]azatricyclo[5.2.1.02,6]decane]-8',9'-dicarboxylate",TAVJOR.mol,"[3, 7]",1,0.7495569734336635
HAMLEO01,1,"5H-Pyrido[3',2':4,5]cyclopenta[1,2-b]pyridin-5-ylidenemalononitrile",HAMLEO01.mol,"[0, 1]",1,0.7495617418086846
HOGPOL,1,"8a-ethyl 3-methyl 2,8-dioxo-3a,8-dihydro-8aH-2λ5-indeno[1,2-d][1,2]oxazole-3,8a-dicarboxylate",HOGPOL.mol,"[5, 4]",1,0.7495622653705118
MOGSEG,1,"(1R*,2S*,3R*,6R*,7S*)-9-Oxotricyclo[4.3.1.03,7]decane-2-carboxylic acid",MOGSEG.mol,"[2, 1]",1,0.7495656977824794
XAVFEG06,1,"N,N-dideuterobis(1H-benzimidazol-2-yl)-methane",XAVFEG06.mol,"[2, 5]",1,0.7495661807927658
QAFSUP,1,"16-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-6,18-epoxypimar-7-en-18-one",QAFSUP.mol,"[6, 8]",1,0.7495751385066561
SELXUE,1,"cis-1-Allyl-5,6-dihydroxy-7-oxabicyclo[2.2.1]heptan-2-one",SELXUE.mol,"[1, 3]",1,0.7495838219154902
YETNIX,1,"1-[3-hydroxy-1-methoxy-5a-methyl-8-(propan-2-yl)-5a,8,9,9a-tetrahydrodibenzo[b,d]furan-4-yl]-3-methylbutan-1-one",YETNIX.mol,"[3, 1]",1,0.7495915448979992
ARIPUN,1,"ent-1β,7α-Dihydroxybeyer-15-en-19-oic acid",ARIPUN.mol,"[0, 2]",1,0.7495994651968597
QACXUP,1,"4-Hydroxy-2,5-dioxotetrahydrofuran-3-yl benzoate",QACXUP.mol,"[3, 2]",1,0.7496442456735751
FIFFAB01,1,"3β,11α,14-Trihydroxy-12-oxo-5β,14β-bufa-20,22-dienolide",FIFFAB01.mol,"[26, 25]",1,0.749649949938301
SIBNAV,1,"ethyl 5-(4-methoxyphenyl)-1,3-oxazole-2-carboxylate",SIBNAV.mol,"[0, 2]",1,0.7496945586112199
KINSIJ,1,"N-((2S,3R)-3-Hydroxy-2-methylpentanoyl)-(1R,2S,6R,7S)-1,10,10-trimethyl-4-oxo-5-aza-3-oxatricyclo(5.2.1.02,6)decane",KINSIJ.mol,"[20, 21]",1,0.749703387880271
POGVUE,1,"7,12,14,18,20-pentahydroxykaur-16-en-15-one",POGVUE.mol,"[0, 2]",1,0.74970599612402
PUGFAZ,1,(E)-2-Methoxy-6-(thiazol-2-yliminomethyl)phenol,PUGFAZ.mol,"[1, 2]",1,0.7497160506010827
VACQIA,1,"(3R,5R)-trans-1-Benzyl-1-oxypiperidine-3,5-diol",VACQIA.mol,"[2, 0]",1,0.7497353460788564
SIGQAB,1,"2-Hydroxy-4,4,8,10,10-pentamethyl-5,11-dioxatricyclo[7.3.1.01,6]tridecan-13-one hydrate",SIGQAB.mol,"[11, 7]",1,0.749753503692599
UCEHIW,1,t-butyl benzyl(4-(2-furyl)-3-hydroxy-4-oxobutan-2-yl)carbamate,UCEHIW.mol,"[4, 2]",1,0.7497583005970689
YEHZES,1,"4-Carboxyanilinium 2,3,4,5-tetrabromo-6-(methoxycarbonyl)benzoate methanol solvate",YEHZES.mol,"[5, 4]",1,0.7497747604419985
LISSAK,1,"S-(+)-2-(2,6-dimethylphenoxy)-N-(1-hydroxypropan-2-yl)acetamide",LISSAK.mol,"[30, 31]",1,0.7497750134609714
CICLIK,1,"n-Propyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",CICLIK.mol,"[2, 0]",1,0.7497777622132215
KIZLAI,1,"Ethyl 5-amino-1-phenyl-1H-1,2,3-triazole-4-carboxylate",KIZLAI.mol,"[4, 0]",1,0.7497809507709482
FAQREU,1,"5-(4-Fluorophenyl)-4-((4-fluorophenyl)imino)-4,5-dihydro-N-phenyl-1,2,5-oxadiazole-3-carboxamide",FAQREU.mol,"[5, 3]",1,0.7497820041093349
ATZTHD10,1,"7-Amino-2H,4H-vic-triazolo(4,5-c)-1,2,6-thiadiazine-1,1-dioxide",ATZTHD10.mol,"[7, 8]",1,0.7497820088876869
ESOMEE,1,7-Hydroxy-6-methylindan-1-one,ESOMEE.mol,"[0, 2]",1,0.7497845355754503
ESACUY,1,"N,N'-bis(2-hydroxymethylphenyl)triazene",ESACUY.mol,"[2, 4]",1,0.7497856451824924
RIBYAD,1,"2,4-Diacetylbenzene-1,3-diol",RIBYAD.mol,"[2, 3]",1,0.7497885402887476
SALPUR,1,"1,5,8-Trihydroxy-3-methoxyxanthone",SALPUR.mol,"[4, 6]",1,0.7497892901764381
ARARUH,1,"2-(1-Phenyl-1H-1,2,3-triazol-4-yl)aniline",ARARUH.mol,"[1, 0]",1,0.7497894086015197
LUSMAN,1,"(3S,3'R,8S)-2-(Hydroxy(2-methoxyphenyl)methyl)-4,4-diphenyl-1-oxo-3,4,6,7,8,8a-hexahydro-1H-pyrrolo(2,1-c)(1,4)oxazine",LUSMAN.mol,"[0, 2]",1,0.7497920233788383
OCUJII,1,"hydroxyammonium (4-(5-methyl-1,2,4-oxadiazol-3-yl)-1,2,5-oxadiazol-3-yl)(nitro)amide",OCUJII.mol,"[13, 9]",1,0.7497922772783965
PIPQOU,1,"7-(4-O-Benzoyl-2,3,6-trideoxy-α-L-threo-pyranosyloxy)-decarestrictine D",PIPQOU.mol,"[7, 1]",1,0.7497984018677836
CIQPAU,1,(E)-N'-(1-(4-Aminophenyl)ethylidene)-2-hydroxybenzohydrazide methanol solvate,CIQPAU.mol,"[5, 2]",1,0.749814631636858
CONLEX,1,N-(4-(3-(4-Trifluoromethylphenyl)ureido)phenyl)acetamide,CONLEX.mol,"[4, 19]",1,0.7498198200796055
EJEGUV,1,"3,4-bis(3-Cyanofurazan-4-yloxy)furazan",EJEGUV.mol,"[5, 17]",1,0.7498351909495741
VAKNUR,1,"(3R,5aR,6R)-N-(3-(1,1-Dimethylallyl)-1,7-dioxo-1,4,6,7-tetrahydro-3H,5aH-azeto(2,1-b)furo(3,4-d)(1,3)thiazin-6-yl)-2-phenylacetamide",VAKNUR.mol,"[23, 24]",1,0.7498546252447834
RADHEM,1,"diethyl 4-hydroxy-2,4-dimethyl-6-oxocyclohexane-1,3-dicarboxylate",RADHEM.mol,"[39, 37]",1,0.7498593337352778
GOPLUU,1,"Benzyl 1-((3-(N-(t-butoxycarbonyl)alanyl)-5-methyl-2-oxo-1,3-oxazolidin-4-yl)methyl)-1H-1,2,3-triazole-4-carboxylate",GOPLUU.mol,"[38, 7]",1,0.7498663347784552
QAJRUO,1,2-Isopropyl-6-(methoxycarbonylmethyl)-3-oxa-5-azabicyclo(4.4.0)decan-4-one,QAJRUO.mol,"[4, 2]",1,0.7498823054852332
ISOCEL,1,Isocelorbicol,ISOCEL.mol,"[15, 18]",1,0.7498830657004094
ZEVWAB,1,"17-(2,6-dihydroxy-5-methylhexyl)-16-hydroxy-10,13-dimethyl-6,7,8,9,11,13,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-3,12(2H,10H)-dione monohydrate",ZEVWAB.mol,"[13, 9]",1,0.7498888671856968
MXZTCE10,1,"syn-3,7-Dimethyl-4,6-dimethylene-1,5-diazabicyclo(3.3.0)octa-3,6-diene-2,8-dione",MXZTCE10.mol,"[5, 17]",1,0.7498915249916478
HOVBEA,1,"5-(6-Cyclohexyl-1-(hydroxyamino)-1-oxo-3-hexanyl)-1,2,4-oxadiazole-3-carboxamide monohydrate",HOVBEA.mol,"[0, 43]",1,0.7499043439584825
VEGVAE,1,"3-(2-Aminophenyl)-6-(p-tolyl)-1,2,4-triazolo(3,4-b)(1,3,4)thiadiazole",VEGVAE.mol,"[1, 14]",1,0.7499215398555951
YAJKIF,1,Decarboxyhydroxycitrinone,YAJKIF.mol,"[4, 1]",1,0.7499239925671377
XUGVEC,1,"3,3-dimethyl-3,4,5,10-tetrahydro-2'H-spiro[dibenzo[b,e][1,4]diazepine-11,5'-pyrimidine]-1,2',4',6'(1'H,2H,3'H)-tetrone methanol solvate",XUGVEC.mol,"[1, 14]",1,0.749926472907988
CUPYUH,1,Cytidine-5'-O-dimethylphosphate,CUPYUH.mol,"[12, 10]",1,0.7499945105930983
GIVDUN,1,"thiomorpholine-3,5-dione",GIVDUN.mol,"[1, 3]",1,0.7500138317613405
CACLOJ,1,2-(4-Fluorophenyl)-3-(2-methylphenyl)acrylic acid,CACLOJ.mol,"[2, 1]",1,0.7500257719634259
UBUGUT,1,2-Hydroxynephthenol,UBUGUT.mol,"[2, 0]",1,0.7500291978639752
HIGFIO,1,"6-t-Butyl-1-(3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione",HIGFIO.mol,"[35, 36]",1,0.750034246815597
XOYTIQ,1,methyl (5-hydroxy-2-methoxy-4-propionylphenoxy)acetate,XOYTIQ.mol,"[15, 7]",1,0.7500601989501358
SEFFAL,1,"anti-1,5-dihydroxy-1-phenylhexan-3-one",SEFFAL.mol,"[2, 0]",1,0.7500813165726437
SOYQIG,1,syn-2-Hydroxy-2-carboxyl(4.4.1)propellane-6-ene,SOYQIG.mol,"[19, 20]",1,0.7500981484560948
POKDAX,1,"3,4-dihydroxy-3,4,5,7,8,9-hexahydro-1-benzoxepin-6(2H)-one",POKDAX.mol,"[4, 2]",1,0.7501185022206404
ISEFAP,1,hydroxyammonium 5-(N'-hydroxycarbamimidoyl)-2H-tetrazol-2-olate,ISEFAP.mol,"[2, 4]",1,0.7501247892708582
AVERUF,1,Averufin,AVERUF.mol,"[39, 38]",1,0.7501382414207068
XAGGOB,1,"(1S,3S,5R,7R,8R)-1,4,4-Trimethyl-8-carbomethoxy-8-hydroxy-10-oxatricyclo(5.3.0.03,5)decan-9-one",XAGGOB.mol,"[23, 25]",1,0.7501595874442325
REGBOV,1,"2-Methyl-2-(N-t-butyl-N-(1-diethoxyphosphoryl-2,2-dimethylpropyl)aminoxy)propionic acid",REGBOV.mol,"[6, 8]",1,0.7501620899758221
COCMEN,1,1-(2-(1H-Imidazol-4-yl)ethyl)-3-phenylurea acetonitrile solvate,COCMEN.mol,"[7, 10]",1,0.7501898659606943
MMALAC02,1,dimethylmalonic acid,MMALAC02.mol,"[0, 2]",1,0.750207136447768
MDTHMA,1,"Methyl D-threo-2,5-hexodiulosonate-5-(dimethyl-acetal)",MDTHMA.mol,"[14, 15]",1,0.7502423968493921
BIDTOY,1,2-(Hydroxyimino)-3-oxo-3-phenylpropionic acid ethyl ester,BIDTOY.mol,"[5, 1]",1,0.750256271523371
DACGOD,1,"Niveusin C-2',3'-epoxide",DACGOD.mol,"[0, 1]",1,0.750256320917542
HACFEW,1,"6,7-(α-Hydroxybenzo)-2-methylchroman-3,4-diol-5,8-dione",HACFEW.mol,"[5, 3]",1,0.7502666519537584
KETBUI,1,"3-((1-Phenylethyl)imino)-1,3-dihydro-2H-indol-2-one",KETBUI.mol,"[2, 3]",1,0.7502672718104566
VICVOV,1,methyl 6-benzyl-2-hydroxy-7-oxo-6-azabicyclo[3.2.0]hept-3-ene-5-carboxylate,VICVOV.mol,"[30, 31]",1,0.7502709667826348
QITGOQ,1,3-Hydroxy-2-(isobutyryl)-1-isoindolinone,QITGOQ.mol,"[2, 0]",1,0.7502826540099925
POFLUS,1,2-Hydroxy-N'-((2-methoxynaphthyl)methylene)benzohydrazide,POFLUS.mol,"[4, 1]",1,0.7502907549571748
UPOBAD,1,"3-O-Acetyl-9,11-dehydro-β-boswellic acid",UPOBAD.mol,"[1, 0]",1,0.7503126341017997
DORENE,1,"(1aR,6bR,10R,11R)-9,15-Dioxo-10-hydroxy-10,11,13-trimethyl-1a,2,3,6b-tetrahydro-5H-pyrrolizino(1a,6b,6a-b,c)-1,8-dioxa-15-cis-tridecene",DORENE.mol,"[30, 27]",1,0.7503142761124375
KETYEN,1,"(3S*,1'S*)-2-(1'-Hydroxy-1',2'-dihydrobenzocyclobuten-1'-yl)-2,4-dimethylpentan-3-ol",KETYEN.mol,"[0, 1]",1,0.7503400537321212
FOMXAG,1,3-Deaza-3'-deoxyadenosine,FOMXAG.mol,"[6, 7]",1,0.7503808559772495
OKERIF,1,"8-Hydroxy-3-methyl-3-(dimethylphenylsilyl)-1,2,3,4,7,12-hexahydrobenz[a]anthracen-7,12-dione",OKERIF.mol,"[40, 43]",1,0.750391384020395
NAMQIE,1,2-(4-(diethylamino)-2-hydroxybenzylidene)hydrazinecarbothioamide,NAMQIE.mol,"[3, 1]",1,0.7503949581835258
APGPHI,1,"1,2-O-Aminoisopropylidene-α-D-glucopyranose hydroiodide",APGPHI.mol,"[28, 27]",1,0.750400893613894
YULLUM,1,"2-Methyl-3-((p-tolylsulfonyl)methyl)hexane-2,4-diol",YULLUM.mol,"[19, 14]",1,0.7504010423857909
SIVGUA,1,"5-Hydroxy-7-methyl-1-((3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylic acid trihydrate",SIVGUA.mol,"[38, 20]",1,0.7504021250679906
MOSCEF,1,8-hydroxy-2-methylquinazolin-4(3H)-one,MOSCEF.mol,"[1, 5]",1,0.7504087739532893
EFUKAT,1,"6,8-Dihydroxy-9-isobutyl-2,2,4,4-tetramethyl-7-(3-phenylpropanoyl)-4,9-dihydro-1H-xanthene-1,3(2H)-dione",EFUKAT.mol,"[62, 63]",1,0.750413183505111
ALUNOL,1,"2-((3-Azido-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-1H-isoindole-1,3(2H)-dione",ALUNOL.mol,"[1, 9]",1,0.7504137129672023
UBALIV,1,"2-butoxy-2-(hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol",UBALIV.mol,"[5, 3]",1,0.750443231773837
PONQIT,1,4-Methyl-2-n-propyl-1H-benzimidazole-6-carboxylic acid,PONQIT.mol,"[1, 0]",1,0.7504448878678519
LIXQEQ,1,3β-Hydroxylup-20(29)-en-28-oic acid methanol solvate,LIXQEQ.mol,"[3, 2]",1,0.7504557861456661
EFIGIK,1,"5-Hydroxy-2-methoxy-6,7-methylenedioxy isoflavone",EFIGIK.mol,"[1, 2]",1,0.7504632907644986
POGWAL,1,"7,12,14-trihydroxykaur-16-en-15-one",POGWAL.mol,"[0, 5]",1,0.7504776993399487
QUJZOL,1,"5-Amino-1-cyclopropyl-6,7,8-trifluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid",QUJZOL.mol,"[3, 5]",1,0.7504868967702382
KAHFEH,1,"(E)-2-(3,4-Dihydroxyphenyl)-4-hydroxy-5-(prop-1-en-1-yl)-1-benzofuran-3-carbaldehyde",KAHFEH.mol,"[3, 1]",1,0.7505156310773222
AQINIX,1,"3-ethyl 1,2-dimethyl pyrrolo[2,1-a]phthalazine-1,2,3-tricarboxylate",AQINIX.mol,"[7, 5]",1,0.7505269063306873
XOTCEQ,1,"methyl azido(1-benzyl-5-butyl-1H-1,2,3-triazol-4-yl)phenylacetate",XOTCEQ.mol,"[0, 6]",1,0.750527996237606
XOFLAH,1,"(E)-(1,1-dioxido-2-(2,4,5-trifluorobenzyl)-2,3-dihydro-4H-1,2-benzothiazin-4-ylidene)acetic acid",XOFLAH.mol,"[6, 7]",1,0.7505362221205125
GATWIH10,1,"Ethyl (1R*,2S*,3R*)-2-ethyl-2,3-dihydroxy-1-methylcyclopentanecarboxylate",GATWIH10.mol,"[1, 0]",1,0.7505409467184384
AIPTHL10,1,"2-Acetamido-2,3-dideoxy-5,6-O-isopropylidene-D-threo-hex-2-enono-1,4-lactone",AIPTHL10.mol,"[16, 11]",1,0.750542117963732
KHNBFZ10,1,"Potassium 4-hydroxy-5,7-dinitrobenzfurazan monohydrate",KHNBFZ10.mol,"[10, 11]",1,0.7505593934567044
JESVAF,1,3-Nitrophenylacetic acid,JESVAF.mol,"[1, 0]",1,0.7505685392450703
FINMEV,1,"3,3-bis(1-methylimidazol-2-yl)propionic acid methanol solvate",FINMEV.mol,"[0, 2]",1,0.7505913570013008
MEFRIZ,1,"Dicyclohexylammonium hydrogen cyclobutane-1,1-dicarboxylate",MEFRIZ.mol,"[1, 2]",1,0.750595353237196
IRETAC,1,5-nitroisophthalic acid 1-phenylurea,IRETAC.mol,"[5, 9]",1,0.7506049286925149
YALBIZ,1,"6-acetyl-2-amino-5-hydroxy-4-(1-methyl-1H-imidazol-2-yl)-4H-chromene-3-carbonitrile 1,4-dioxane methanol solvate",YALBIZ.mol,"[33, 32]",1,0.7506115583286685
KOJQAB,1,"5,5-Dimethyl-8,9-dimethoxy-2,3,5,6-tetrahydro-3-oxopyrazolo(3,4-b)benzo-3-azepine",KOJQAB.mol,"[3, 0]",1,0.7506244236420679
PULGIO,1,"(1-(1-(4-methoxyphenyl)ethyl)-1,2,5,6-tetrahydropyridin-2-yl)methanol",PULGIO.mol,"[8, 15]",1,0.7506302690195212
HISMUS,1,"(4aS,7S,7aS)-1-benzylhexahydro-4aH-furan(3,2-c)-1,2-oxazine-4a,7-diol",HISMUS.mol,"[3, 2]",1,0.7506420133006765
PIDJUJ,1,Methyl (6-benzoyl-1H-benzimidazol-2-yl)carbamate pentanoic acid,PIDJUJ.mol,"[0, 2]",1,0.7506454184195953
SEYNUI,1,N-[2-(1H-indol-3-yl)ethyl]-N'-(2-methoxyphenyl)urea,SEYNUI.mol,"[4, 6]",1,0.7506544830861593
WOGFED,1,"(3R,8R)-3-Acetylamino-8-methylcarbamoylazocan-2-one",WOGFED.mol,"[2, 8]",1,0.7506564712773934
TETROL06,1,but-2-ynoic acid,TETROL06.mol,"[2, 8]",1,0.7506793697352336
TULWIJ,1,"1-acetyl-6'-hydroxy-4b',12'-dihydro-11'H-spiro[indole-3,5'-[6,11a]methanodibenzo[a,f]azulene]-2,11',13'(1H,6'H)-trione",TULWIJ.mol,"[2, 0]",1,0.7507038130599715
PEFMET01,1,2-((2-methylphenyl)amino)benzoic acid,PEFMET01.mol,"[0, 2]",1,0.7507303152435801
EXAGOB,1,1-(2-furyl)-2-hydroxy-2-(5-(hydroxymethyl)-2-furyl)ethanone,EXAGOB.mol,"[24, 22]",1,0.7507310004894425
OGUSUG,1,"bis(4-Amino-N-(5-methyl-1,3,4-thiadiazol-2(3H)-ylidene)benzenesulfonamide) octanedioic acid",OGUSUG.mol,"[4, 3]",1,0.7507465498633409
NICNOE,1,"6'-Ethyl-4,5'-dihydroxy-2',7'-dimethoxy-3,4-dihydro-4'H,5H-spiro[furan-2,1'-naphthalene]-4',5-dione",NICNOE.mol,"[38, 39]",1,0.750762867674639
SOHRIQ01,1,"Benzyl (1,2,3,4-tetrahydro-2,5-dioxo-1,3-oxazol-4-yl)acetate",SOHRIQ01.mol,"[5, 3]",1,0.7507702975719487
ZAJTUC,1,"ethyl 1-(2-oxo-2-phenylethyl)-1H-1,2,3-triazole-4-carboxylate",ZAJTUC.mol,"[28, 30]",1,0.7507834166840218
VULSUR,1,(Quinolinium-8-ylamino)acetic acid perchlorate,VULSUR.mol,"[17, 21]",1,0.7508027021278922
HOWZIF02,1,"benzene-1,4-dicarboxylic acid 4,4'-(ethane-1,2-diyl)dipyridine",HOWZIF02.mol,"[0, 1]",1,0.750806208273896
JADZIY,1,"2-(4',6'-Di-t-butylhydroxyphenyl)-4,5-diphenylimidazole acetone solvate",JADZIY.mol,"[7, 0]",1,0.7508095013449069
FIDMEN,1,"3,4,6,7,8,9-hexahydro-2H-pyrimido[1,2-a]pyrimidin-1-ium 1,2,3,4,6,7,8,9-octahydropyrimido[1,2-a]pyrimidin-5-ium bis[benzene-1,2-diolato]borate",FIDMEN.mol,"[1, 3]",1,0.750829064133168
IQEKEU,1,"Di-isopropyl 2-(4,5-dihydroxy-6-methoxy-5,6-dihydro-4H-thiapyranyl)phosphonate",IQEKEU.mol,"[6, 7]",1,0.7508465173494979
BONGOD,1,"methyl 3,4,7a-trihydroxy-6,8,8,9-tetramethyl-1,7-dioxo-7,7a,8,9-tetrahydro-1H,3H-furo[2',3':2,3]naphtho[1,8-cd]pyran-3-carboxylate methanol solvate dihydrate",BONGOD.mol,"[0, 2]",1,0.7508611479391681
IXOJOU01,1,4-(((1Z)-1-Methyl-3-oxobut-1-enyl)amino)benzoic acid,IXOJOU01.mol,"[1, 2]",1,0.7508637153530756
YIFRUB,1,(E)-(4-Amino-3-(4-(dimethylamino)benzylideneamino)phenyl)(phenyl)methanone,YIFRUB.mol,"[4, 1]",1,0.750865483579319
KEDDAY01,1,5-Hydroxy-7-methoxyflavanone,KEDDAY01.mol,"[1, 2]",1,0.7508687050173911
PEFMIX,1,N-(Biphenyl-2-yl)anthranilic acid,PEFMIX.mol,"[1, 0]",1,0.7509010421943854
RABZUR,1,N'-(Pyridin-2-yl)pyridine-2-carbohydrazonamide,RABZUR.mol,"[3, 0]",1,0.7509236345388833
GADZER02,1,"1,1'-carbonylbis(pyrrolidine-2,5-dione)",GADZER02.mol,"[0, 7]",1,0.7509293184409431
ACUWED,1,"3-(thieno[3,2-b]thiophene-2-carbonyl)naphthalene-2-carboxylic acid",ACUWED.mol,"[4, 3]",1,0.7509527353559532
WAFMIB,1,(2-Aminophenyl)(4-methylphenyl)methanone,WAFMIB.mol,"[0, 1]",1,0.7509543983061188
VOQMUK,1,"2,2'-Diamino-N,N'-(o-phenylene)dibenzamide",VOQMUK.mol,"[0, 3]",1,0.7509632987983345
SECDAI,1,"9,9-dimethyl-3,7-diazabicyclo[3.3.1]nonane-2,4,6,8-tetrone",SECDAI.mol,"[3, 20]",1,0.7509644768170654
LIQMIJ,1,2-(2-(6-Methoxy-2-naphthyl)propanoyl)-5-(trifluoromethyl)pyrazolidin-3-one,LIQMIJ.mol,"[3, 4]",1,0.7509829615166936
MIPVOX,1,"4,5-Dibenzoyloxycyclopent-4-ene-1,2,3-trione benzene solvate",MIPVOX.mol,"[29, 30]",1,0.7509882131662156
JEYFUO01,1,"2,3-Dimethyl-3-(o-orsellinoyl)lactic acid monohydrate",JEYFUO01.mol,"[14, 16]",1,0.7510059423145024
BATWID,1,"2-(2,3-Dihydroxypropyl)-2-methyl-1,3-dithian-1-one",BATWID.mol,"[3, 5]",1,0.751050587601912
JUVKES,1,"3'-methyl-3'H-spiro[indene-1,2'-naphtho[1,8-de][1,3]thiazine]-2,3-dione",JUVKES.mol,"[2, 3]",1,0.7510600223662264
YUNVAH,1,methyl 2-{2-(benzyloxy)-1-[(t-butoxycarbonyl)amino]ethyl}-1H-imidazole-4-carboxylate,YUNVAH.mol,"[5, 0]",1,0.7510633137989088
OLALOC,1,"Ethyl 1-(4-methylphenyl)-7(1H)-oxo-2,3-dihyroimidazo(1,2-a)pyrimidine-6-carboxylate",OLALOC.mol,"[3, 4]",1,0.7510647151151487
KUZZAH,1,"4,4'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine 2-phenylacetic acid solvate",KUZZAH.mol,"[0, 2]",1,0.7510700970346722
CPISIN,1,"(αS,1S)-(+)-α,1-bis(4-Chlorophenyl)-isoindoline-1-ethanol (S)-(-)-5-carboxylato-2-pyrrolidone",CPISIN.mol,"[0, 7]",1,0.7510951475882324
NABKOT,1,N-((2-methoxyphenyl)carbamothioyl)-2-oxo-2H-chromene-3-carboxamide,NABKOT.mol,"[5, 3]",1,0.7511023961921793
RUNSUR,1,"2-[3-cyano-4-(2-methylpropoxy)phenyl]-4-methyl-1,3-thiazole-5-carboxylic acid 4-hydroxy-2-methyl-1,1-dioxo-N-(pyridin-2-yl)-1,2-dihydro-1,2-benzothiazine-3-carboxamide",RUNSUR.mol,"[1, 3]",1,0.7511127180562032
PAGLAL,1,N-Phenacetyl-glycyl-DL-phenylalanine,PAGLAL.mol,"[41, 39]",1,0.751182774298961
KIHMEU,1,"(1-(5a,6,7,8,9,9a-Hexahydro-3-hydroxy-1-methoxy-6-oxo-9-isopropyl-dibenzofuran-4-yl)-3-phenyl-prop-2-en-1-one)",KIHMEU.mol,"[4, 3]",1,0.7511871136113629
YOWKIG,1,3-phenylpentanoic acid,YOWKIG.mol,"[0, 4]",1,0.7511944651213495
FUDRAZ,1,"1-(2-(4-methoxyphenyl)-4,4a,6,8a-tetrahydropyrano[3,2-d][1,3]dioxin-6-yl)-5-methyl-1H-indole-2,3-dione",FUDRAZ.mol,"[46, 45]",1,0.7512099808755212
COGPAQ,1,"ent-(S,S,S,S)-2,2'-Methylenebis(4,5-diphenyl-4,5-dihydro-1H-imidazolium) bis(picrate)",COGPAQ.mol,"[5, 1]",1,0.7512158796244597
GACPIM,1,Ferruginin A,GACPIM.mol,"[0, 18]",1,0.751219807038658
